統計年度,按照別,區域別,生母年齡,出生者性別,嬰兒出生數
113,按登記日期分,屏東縣泰武鄉,26歲,男,0
113,按登記日期分,屏東縣泰武鄉,27歲,男,1
113,按登記日期分,屏東縣泰武鄉,28歲,男,0
113,按登記日期分,屏東縣泰武鄉,29歲,男,2
113,按登記日期分,屏東縣泰武鄉,30歲,男,1
113,按登記日期分,屏東縣泰武鄉,31歲,男,3
113,按登記日期分,屏東縣泰武鄉,32歲,男,1
113,按登記日期分,屏東縣泰武鄉,33歲,男,1
113,按登記日期分,屏東縣泰武鄉,34歲,男,0
113,按登記日期分,屏東縣泰武鄉,35歲,男,1
113,按登記日期分,屏東縣泰武鄉,36歲,男,1
113,按登記日期分,屏東縣泰武鄉,37歲,男,1
113,按登記日期分,屏東縣泰武鄉,38歲,男,0
113,按登記日期分,屏東縣泰武鄉,39歲,男,1
113,按登記日期分,屏東縣泰武鄉,40歲,男,0
113,按登記日期分,屏東縣泰武鄉,41歲,男,0
113,按登記日期分,屏東縣泰武鄉,42歲,男,2
113,按登記日期分,屏東縣泰武鄉,43歲,男,0
113,按登記日期分,屏東縣泰武鄉,44歲,男,0
113,按登記日期分,屏東縣泰武鄉,45歲,男,0
113,按登記日期分,屏東縣泰武鄉,46歲,男,0
113,按登記日期分,屏東縣泰武鄉,47歲,男,1
113,按登記日期分,屏東縣泰武鄉,48歲,男,0
113,按登記日期分,屏東縣泰武鄉,49歲,男,0
113,按登記日期分,屏東縣泰武鄉,50歲以上,男,0
113,按登記日期分,屏東縣泰武鄉,未滿15歲,女,0
113,按登記日期分,屏東縣泰武鄉,15歲,女,0
113,按登記日期分,屏東縣泰武鄉,16歲,女,0
113,按登記日期分,屏東縣泰武鄉,17歲,女,0
113,按登記日期分,屏東縣泰武鄉,18歲,女,0
113,按登記日期分,屏東縣泰武鄉,19歲,女,0
113,按登記日期分,屏東縣泰武鄉,20歲,女,0
113,按登記日期分,屏東縣泰武鄉,21歲,女,0
113,按登記日期分,屏東縣泰武鄉,22歲,女,0
113,按登記日期分,屏東縣泰武鄉,23歲,女,1
113,按登記日期分,屏東縣泰武鄉,24歲,女,1
113,按登記日期分,屏東縣泰武鄉,25歲,女,1
113,按登記日期分,屏東縣泰武鄉,26歲,女,1
113,按登記日期分,屏東縣泰武鄉,27歲,女,1
113,按登記日期分,屏東縣泰武鄉,28歲,女,1
113,按登記日期分,屏東縣泰武鄉,29歲,女,3
113,按登記日期分,屏東縣泰武鄉,30歲,女,1
113,按登記日期分,屏東縣泰武鄉,31歲,女,1
113,按登記日期分,屏東縣泰武鄉,32歲,女,2
113,按登記日期分,屏東縣泰武鄉,33歲,女,1
113,按登記日期分,屏東縣泰武鄉,34歲,女,1
113,按登記日期分,屏東縣泰武鄉,35歲,女,0
113,按登記日期分,屏東縣泰武鄉,36歲,女,1
113,按登記日期分,屏東縣泰武鄉,37歲,女,0
113,按登記日期分,屏東縣泰武鄉,38歲,女,2
113,按登記日期分,屏東縣泰武鄉,39歲,女,0
113,按登記日期分,屏東縣泰武鄉,40歲,女,0
113,按登記日期分,屏東縣泰武鄉,41歲,女,1
113,按登記日期分,屏東縣泰武鄉,42歲,女,0
113,按登記日期分,屏東縣泰武鄉,43歲,女,0
113,按登記日期分,屏東縣泰武鄉,44歲,女,0
113,按登記日期分,屏東縣泰武鄉,45歲,女,0
113,按登記日期分,屏東縣泰武鄉,46歲,女,0
113,按登記日期分,屏東縣泰武鄉,47歲,女,0
113,按登記日期分,屏東縣泰武鄉,48歲,女,0
113,按登記日期分,屏東縣泰武鄉,49歲,女,0
113,按登記日期分,屏東縣泰武鄉,50歲以上,女,0
113,按登記日期分,屏東縣來義鄉,未滿15歲,男,0
113,按登記日期分,屏東縣來義鄉,15歲,男,0
113,按登記日期分,屏東縣來義鄉,16歲,男,0
113,按登記日期分,屏東縣來義鄉,17歲,男,1
113,按登記日期分,屏東縣來義鄉,18歲,男,0
113,按登記日期分,屏東縣來義鄉,19歲,男,0
113,按登記日期分,屏東縣來義鄉,20歲,男,0
113,按登記日期分,屏東縣來義鄉,21歲,男,0
113,按登記日期分,屏東縣來義鄉,22歲,男,1
113,按登記日期分,屏東縣來義鄉,23歲,男,1
113,按登記日期分,屏東縣來義鄉,24歲,男,3
113,按登記日期分,屏東縣來義鄉,25歲,男,3
113,按登記日期分,屏東縣來義鄉,26歲,男,2
113,按登記日期分,屏東縣來義鄉,27歲,男,2
113,按登記日期分,屏東縣來義鄉,28歲,男,2
113,按登記日期分,屏東縣來義鄉,29歲,男,4
113,按登記日期分,屏東縣來義鄉,30歲,男,2
113,按登記日期分,屏東縣來義鄉,31歲,男,2
113,按登記日期分,屏東縣來義鄉,32歲,男,0
113,按登記日期分,屏東縣來義鄉,33歲,男,4
113,按登記日期分,屏東縣來義鄉,34歲,男,2
113,按登記日期分,屏東縣來義鄉,35歲,男,2
113,按登記日期分,屏東縣來義鄉,36歲,男,0
113,按登記日期分,屏東縣來義鄉,37歲,男,0
113,按登記日期分,屏東縣來義鄉,38歲,男,0
113,按登記日期分,屏東縣來義鄉,39歲,男,1
113,按登記日期分,屏東縣來義鄉,40歲,男,1
113,按登記日期分,屏東縣來義鄉,41歲,男,0
113,按登記日期分,屏東縣來義鄉,42歲,男,0
113,按登記日期分,屏東縣來義鄉,43歲,男,0
113,按登記日期分,屏東縣來義鄉,44歲,男,1
113,按登記日期分,屏東縣來義鄉,45歲,男,0
113,按登記日期分,屏東縣來義鄉,46歲,男,0
113,按登記日期分,屏東縣來義鄉,47歲,男,0
113,按登記日期分,屏東縣來義鄉,48歲,男,0
113,按登記日期分,屏東縣來義鄉,49歲,男,0
113,按登記日期分,屏東縣來義鄉,50歲以上,男,0
113,按登記日期分,屏東縣來義鄉,未滿15歲,女,0
113,按登記日期分,屏東縣來義鄉,15歲,女,0
113,按登記日期分,屏東縣來義鄉,16歲,女,0
113,按登記日期分,屏東縣來義鄉,17歲,女,0
113,按登記日期分,屏東縣來義鄉,18歲,女,0
113,按登記日期分,屏東縣來義鄉,19歲,女,2
113,按登記日期分,屏東縣來義鄉,20歲,女,1
113,按登記日期分,屏東縣來義鄉,21歲,女,1
113,按登記日期分,屏東縣來義鄉,22歲,女,1
113,按登記日期分,屏東縣來義鄉,23歲,女,1
113,按登記日期分,屏東縣來義鄉,24歲,女,1
113,按登記日期分,屏東縣來義鄉,25歲,女,0
113,按登記日期分,屏東縣來義鄉,26歲,女,2
113,按登記日期分,屏東縣來義鄉,27歲,女,2
113,按登記日期分,屏東縣來義鄉,28歲,女,2
113,按登記日期分,屏東縣來義鄉,29歲,女,0
113,按登記日期分,屏東縣來義鄉,30歲,女,4
113,按登記日期分,屏東縣來義鄉,31歲,女,7
113,按登記日期分,屏東縣來義鄉,32歲,女,4
113,按登記日期分,屏東縣來義鄉,33歲,女,3
113,按登記日期分,屏東縣來義鄉,34歲,女,1
113,按登記日期分,屏東縣來義鄉,35歲,女,1
113,按登記日期分,屏東縣來義鄉,36歲,女,0
113,按登記日期分,屏東縣來義鄉,37歲,女,3
113,按登記日期分,屏東縣來義鄉,38歲,女,0
113,按登記日期分,屏東縣來義鄉,39歲,女,0
113,按登記日期分,屏東縣來義鄉,40歲,女,0
113,按登記日期分,屏東縣來義鄉,41歲,女,1
113,按登記日期分,屏東縣來義鄉,42歲,女,0
113,按登記日期分,屏東縣來義鄉,43歲,女,0
113,按登記日期分,屏東縣來義鄉,44歲,女,0
113,按登記日期分,屏東縣來義鄉,45歲,女,0
113,按登記日期分,屏東縣來義鄉,46歲,女,0
113,按登記日期分,屏東縣來義鄉,47歲,女,0
113,按登記日期分,屏東縣來義鄉,48歲,女,0
113,按登記日期分,屏東縣來義鄉,49歲,女,0
113,按登記日期分,屏東縣來義鄉,50歲以上,女,0
113,按登記日期分,屏東縣春日鄉,未滿15歲,男,0
113,按登記日期分,屏東縣春日鄉,15歲,男,1
113,按登記日期分,屏東縣春日鄉,16歲,男,0
113,按登記日期分,屏東縣春日鄉,17歲,男,0
113,按登記日期分,屏東縣春日鄉,18歲,男,0
113,按登記日期分,屏東縣春日鄉,19歲,男,0
113,按登記日期分,屏東縣春日鄉,20歲,男,0
113,按登記日期分,屏東縣春日鄉,21歲,男,0
113,按登記日期分,屏東縣春日鄉,22歲,男,1
113,按登記日期分,屏東縣春日鄉,23歲,男,0
113,按登記日期分,屏東縣春日鄉,24歲,男,2
113,按登記日期分,屏東縣春日鄉,25歲,男,0
113,按登記日期分,屏東縣春日鄉,26歲,男,0
113,按登記日期分,屏東縣春日鄉,27歲,男,3
113,按登記日期分,屏東縣春日鄉,28歲,男,1
113,按登記日期分,屏東縣春日鄉,29歲,男,0
113,按登記日期分,屏東縣春日鄉,30歲,男,5
113,按登記日期分,屏東縣春日鄉,31歲,男,1
113,按登記日期分,屏東縣春日鄉,32歲,男,0
113,按登記日期分,屏東縣春日鄉,33歲,男,1
113,按登記日期分,屏東縣春日鄉,34歲,男,2
113,按登記日期分,屏東縣春日鄉,35歲,男,2
113,按登記日期分,屏東縣春日鄉,36歲,男,1
113,按登記日期分,屏東縣春日鄉,37歲,男,0
113,按登記日期分,屏東縣春日鄉,38歲,男,0
113,按登記日期分,屏東縣春日鄉,39歲,男,0
113,按登記日期分,屏東縣春日鄉,40歲,男,0
113,按登記日期分,屏東縣春日鄉,41歲,男,0
113,按登記日期分,屏東縣春日鄉,42歲,男,0
113,按登記日期分,屏東縣春日鄉,43歲,男,0
113,按登記日期分,屏東縣春日鄉,44歲,男,1
113,按登記日期分,屏東縣春日鄉,45歲,男,1
113,按登記日期分,屏東縣春日鄉,46歲,男,0
113,按登記日期分,屏東縣春日鄉,47歲,男,0
113,按登記日期分,屏東縣春日鄉,48歲,男,0
113,按登記日期分,屏東縣春日鄉,49歲,男,0
113,按登記日期分,屏東縣春日鄉,50歲以上,男,0
113,按登記日期分,屏東縣春日鄉,未滿15歲,女,0
113,按登記日期分,屏東縣春日鄉,15歲,女,0
113,按登記日期分,屏東縣春日鄉,16歲,女,0
113,按登記日期分,屏東縣春日鄉,17歲,女,1
113,按登記日期分,屏東縣春日鄉,18歲,女,0
113,按登記日期分,屏東縣春日鄉,19歲,女,2
113,按登記日期分,屏東縣春日鄉,20歲,女,0
113,按登記日期分,屏東縣春日鄉,21歲,女,0
113,按登記日期分,屏東縣春日鄉,22歲,女,0
113,按登記日期分,屏東縣春日鄉,23歲,女,2
113,按登記日期分,屏東縣春日鄉,24歲,女,0
113,按登記日期分,屏東縣春日鄉,25歲,女,0
113,按登記日期分,屏東縣春日鄉,26歲,女,0
113,按登記日期分,屏東縣春日鄉,27歲,女,3
113,按登記日期分,屏東縣春日鄉,28歲,女,1
113,按登記日期分,屏東縣春日鄉,29歲,女,1
113,按登記日期分,屏東縣春日鄉,30歲,女,0
113,按登記日期分,屏東縣春日鄉,31歲,女,2
113,按登記日期分,屏東縣春日鄉,32歲,女,1
113,按登記日期分,屏東縣春日鄉,33歲,女,6
113,按登記日期分,屏東縣春日鄉,34歲,女,1
113,按登記日期分,屏東縣春日鄉,35歲,女,1
113,按登記日期分,屏東縣春日鄉,36歲,女,1
113,按登記日期分,屏東縣春日鄉,37歲,女,0
113,按登記日期分,屏東縣春日鄉,38歲,女,1
113,按登記日期分,屏東縣春日鄉,39歲,女,0
113,按登記日期分,屏東縣春日鄉,40歲,女,1
113,按登記日期分,屏東縣春日鄉,41歲,女,0
113,按登記日期分,屏東縣春日鄉,42歲,女,0
113,按登記日期分,屏東縣春日鄉,43歲,女,0
113,按登記日期分,屏東縣春日鄉,44歲,女,0
113,按登記日期分,屏東縣春日鄉,45歲,女,0
113,按登記日期分,屏東縣春日鄉,46歲,女,0
113,按登記日期分,屏東縣春日鄉,47歲,女,0
113,按登記日期分,屏東縣春日鄉,48歲,女,0
113,按登記日期分,屏東縣春日鄉,49歲,女,0
113,按登記日期分,屏東縣春日鄉,50歲以上,女,0
113,按登記日期分,屏東縣獅子鄉,未滿15歲,男,0
113,按登記日期分,屏東縣獅子鄉,15歲,男,0
113,按登記日期分,屏東縣獅子鄉,16歲,男,0
113,按登記日期分,屏東縣獅子鄉,17歲,男,0
113,按登記日期分,屏東縣獅子鄉,18歲,男,0
113,按登記日期分,屏東縣獅子鄉,19歲,男,0
113,按登記日期分,屏東縣獅子鄉,20歲,男,0
113,按登記日期分,屏東縣獅子鄉,21歲,男,0
113,按登記日期分,屏東縣獅子鄉,22歲,男,0
113,按登記日期分,屏東縣獅子鄉,23歲,男,0
113,按登記日期分,屏東縣獅子鄉,24歲,男,1
113,按登記日期分,屏東縣獅子鄉,25歲,男,2
113,按登記日期分,屏東縣獅子鄉,26歲,男,1
113,按登記日期分,屏東縣獅子鄉,27歲,男,0
113,按登記日期分,屏東縣獅子鄉,28歲,男,3
113,按登記日期分,屏東縣獅子鄉,29歲,男,2
113,按登記日期分,屏東縣獅子鄉,30歲,男,0
113,按登記日期分,屏東縣獅子鄉,31歲,男,0
113,按登記日期分,屏東縣獅子鄉,32歲,男,0
113,按登記日期分,屏東縣獅子鄉,33歲,男,1
113,按登記日期分,屏東縣獅子鄉,34歲,男,3
113,按登記日期分,屏東縣獅子鄉,35歲,男,1
113,按登記日期分,屏東縣獅子鄉,36歲,男,1
113,按登記日期分,屏東縣獅子鄉,37歲,男,1
113,按登記日期分,屏東縣獅子鄉,38歲,男,1
113,按登記日期分,屏東縣獅子鄉,39歲,男,1
113,按登記日期分,屏東縣獅子鄉,40歲,男,1
113,按登記日期分,屏東縣獅子鄉,41歲,男,3
113,按登記日期分,屏東縣獅子鄉,42歲,男,0
113,按登記日期分,屏東縣獅子鄉,43歲,男,0
113,按登記日期分,屏東縣獅子鄉,44歲,男,0
113,按登記日期分,屏東縣獅子鄉,45歲,男,0
113,按登記日期分,屏東縣獅子鄉,46歲,男,0
113,按登記日期分,屏東縣獅子鄉,47歲,男,0
113,按登記日期分,屏東縣獅子鄉,48歲,男,0
113,按登記日期分,屏東縣獅子鄉,49歲,男,0
113,按登記日期分,屏東縣獅子鄉,50歲以上,男,0
113,按登記日期分,屏東縣獅子鄉,未滿15歲,女,0
113,按登記日期分,屏東縣獅子鄉,15歲,女,0
113,按登記日期分,屏東縣獅子鄉,16歲,女,0
113,按登記日期分,屏東縣獅子鄉,17歲,女,0
113,按登記日期分,屏東縣獅子鄉,18歲,女,0
113,按登記日期分,屏東縣獅子鄉,19歲,女,1
113,按登記日期分,屏東縣獅子鄉,20歲,女,0
113,按登記日期分,屏東縣獅子鄉,21歲,女,0
113,按登記日期分,屏東縣獅子鄉,22歲,女,0
113,按登記日期分,屏東縣獅子鄉,23歲,女,1
113,按登記日期分,屏東縣獅子鄉,24歲,女,0
113,按登記日期分,屏東縣獅子鄉,25歲,女,1
113,按登記日期分,屏東縣獅子鄉,26歲,女,3
113,按登記日期分,屏東縣獅子鄉,27歲,女,2
113,按登記日期分,屏東縣獅子鄉,28歲,女,1
113,按登記日期分,屏東縣獅子鄉,29歲,女,2
113,按登記日期分,屏東縣獅子鄉,30歲,女,1
113,按登記日期分,屏東縣獅子鄉,31歲,女,2
113,按登記日期分,屏東縣獅子鄉,32歲,女,0
113,按登記日期分,屏東縣獅子鄉,33歲,女,0
113,按登記日期分,屏東縣獅子鄉,34歲,女,2
113,按登記日期分,屏東縣獅子鄉,35歲,女,0
113,按登記日期分,屏東縣獅子鄉,36歲,女,0
113,按登記日期分,屏東縣獅子鄉,37歲,女,2
113,按登記日期分,屏東縣獅子鄉,38歲,女,0
113,按登記日期分,屏東縣獅子鄉,39歲,女,1
113,按登記日期分,屏東縣獅子鄉,40歲,女,0
113,按登記日期分,屏東縣獅子鄉,41歲,女,1
113,按登記日期分,屏東縣獅子鄉,42歲,女,0
113,按登記日期分,屏東縣獅子鄉,43歲,女,0
113,按登記日期分,屏東縣獅子鄉,44歲,女,0
113,按登記日期分,屏東縣獅子鄉,45歲,女,0
113,按登記日期分,屏東縣獅子鄉,46歲,女,0
113,按登記日期分,屏東縣獅子鄉,47歲,女,0
113,按登記日期分,屏東縣獅子鄉,48歲,女,0
113,按登記日期分,屏東縣獅子鄉,49歲,女,0
113,按登記日期分,屏東縣獅子鄉,50歲以上,女,0
113,按登記日期分,屏東縣牡丹鄉,未滿15歲,男,0
113,按登記日期分,屏東縣牡丹鄉,15歲,男,0
113,按登記日期分,屏東縣牡丹鄉,16歲,男,0
113,按登記日期分,屏東縣牡丹鄉,17歲,男,0
113,按登記日期分,屏東縣牡丹鄉,18歲,男,0
113,按登記日期分,屏東縣牡丹鄉,19歲,男,0
113,按登記日期分,屏東縣牡丹鄉,20歲,男,0
113,按登記日期分,屏東縣牡丹鄉,21歲,男,1
113,按登記日期分,屏東縣牡丹鄉,22歲,男,0
113,按登記日期分,屏東縣牡丹鄉,23歲,男,1
113,按登記日期分,屏東縣牡丹鄉,24歲,男,0
113,按登記日期分,屏東縣牡丹鄉,25歲,男,0
113,按登記日期分,屏東縣牡丹鄉,26歲,男,1
113,按登記日期分,屏東縣牡丹鄉,27歲,男,0
113,按登記日期分,屏東縣牡丹鄉,28歲,男,0
113,按登記日期分,屏東縣牡丹鄉,29歲,男,3
113,按登記日期分,屏東縣牡丹鄉,30歲,男,1
113,按登記日期分,屏東縣牡丹鄉,31歲,男,0
113,按登記日期分,屏東縣牡丹鄉,32歲,男,1
113,按登記日期分,屏東縣牡丹鄉,33歲,男,2
113,按登記日期分,屏東縣牡丹鄉,34歲,男,1
113,按登記日期分,屏東縣牡丹鄉,35歲,男,2
113,按登記日期分,屏東縣牡丹鄉,36歲,男,0
113,按登記日期分,屏東縣牡丹鄉,37歲,男,0
113,按登記日期分,屏東縣牡丹鄉,38歲,男,0
113,按登記日期分,屏東縣牡丹鄉,39歲,男,1
113,按登記日期分,屏東縣牡丹鄉,40歲,男,0
113,按登記日期分,屏東縣牡丹鄉,41歲,男,1
113,按登記日期分,屏東縣牡丹鄉,42歲,男,1
113,按登記日期分,屏東縣牡丹鄉,43歲,男,0
113,按登記日期分,屏東縣牡丹鄉,44歲,男,0
113,按登記日期分,屏東縣牡丹鄉,45歲,男,0
113,按登記日期分,屏東縣牡丹鄉,46歲,男,0
113,按登記日期分,屏東縣牡丹鄉,47歲,男,0
113,按登記日期分,屏東縣牡丹鄉,48歲,男,0
113,按登記日期分,屏東縣牡丹鄉,49歲,男,0
113,按登記日期分,屏東縣牡丹鄉,50歲以上,男,0
113,按登記日期分,屏東縣牡丹鄉,未滿15歲,女,0
113,按登記日期分,屏東縣牡丹鄉,15歲,女,0
113,按登記日期分,屏東縣牡丹鄉,16歲,女,0
113,按登記日期分,屏東縣牡丹鄉,17歲,女,0
113,按登記日期分,屏東縣牡丹鄉,18歲,女,0
113,按登記日期分,屏東縣牡丹鄉,19歲,女,0
113,按登記日期分,屏東縣牡丹鄉,20歲,女,2
113,按登記日期分,屏東縣牡丹鄉,21歲,女,1
113,按登記日期分,屏東縣牡丹鄉,22歲,女,1
113,按登記日期分,屏東縣牡丹鄉,23歲,女,0
113,按登記日期分,屏東縣牡丹鄉,24歲,女,0
113,按登記日期分,屏東縣牡丹鄉,25歲,女,0
113,按登記日期分,屏東縣牡丹鄉,26歲,女,1
113,按登記日期分,屏東縣牡丹鄉,27歲,女,1
113,按登記日期分,屏東縣牡丹鄉,28歲,女,0
113,按登記日期分,屏東縣牡丹鄉,29歲,女,0
113,按登記日期分,屏東縣牡丹鄉,30歲,女,0
113,按登記日期分,屏東縣牡丹鄉,31歲,女,0
113,按登記日期分,屏東縣牡丹鄉,32歲,女,2
113,按登記日期分,屏東縣牡丹鄉,33歲,女,0
113,按登記日期分,屏東縣牡丹鄉,34歲,女,0
113,按登記日期分,屏東縣牡丹鄉,35歲,女,0
113,按登記日期分,屏東縣牡丹鄉,36歲,女,0
113,按登記日期分,屏東縣牡丹鄉,37歲,女,0
113,按登記日期分,屏東縣牡丹鄉,38歲,女,0
113,按登記日期分,屏東縣牡丹鄉,39歲,女,0
113,按登記日期分,屏東縣牡丹鄉,40歲,女,0
113,按登記日期分,屏東縣牡丹鄉,41歲,女,0
